CustomerID,Email,Segment,Subsegment,Status
16279,gregorylarson@example.com,Risk,"Risk, High CLV",active
16283,tyler29@example.net,Nurture,"Nurture, High CLV",active
16284,kara41@example.net,Risk,"Risk, High CLV",active
16293,garciaryan@example.com,Risk,"Risk, Medium CLV",active
16295,pritter@example.com,Nurture,"Nurture, High CLV",active
16298,nvance@example.net,Nurture,"Nurture, Medium CLV",active
16303,christopherrogers@example.net,Risk,"Risk, High CLV",active
16306,bruce28@example.net,Risk,"Risk, Low CLV",active
16308,vfitzpatrick@example.net,Risk,"Risk, High CLV",active
16309,kristinpierce@example.org,High Value,"High Value, Low CLV",active
16311,holdentaylor@example.com,High Value,"High Value, High CLV",active
16313,munozmichelle@example.net,High Value,"High Value, Medium CLV",active
16316,brian67@example.net,Risk,"Risk, Medium CLV",active
16317,jonathan91@example.net,Nurture,"Nurture, Medium CLV",active
16320,alexandrakent@example.com,High Value,"High Value, Low CLV",active
16321,barrettmark@example.org,Nurture,"Nurture, Low CLV",active
16322,petersonshane@example.net,High Value,"High Value, High CLV",active
16324,mcguirebeth@example.net,High Value,"High Value, Low CLV",active
16325,parksbarbara@example.org,Nurture,"Nurture, Low CLV",active
16326,rdixon@example.org,Risk,"Risk, High CLV",active
16327,rossstephen@example.com,Risk,"Risk, Medium CLV",active
16330,thompsonchristopher@example.com,High Value,"High Value, Medium CLV",active
16332,swansonanthony@example.com,Risk,"Risk, Medium CLV",active
16333,katelynbaker@example.net,Risk,"Risk, High CLV",active
16341,christopher67@example.org,Risk,"Risk, High CLV",active
16342,ellisonjohn@example.org,High Value,"High Value, Low CLV",active
16347,richardsonbrian@example.net,Risk,"Risk, High CLV",active
16348,vdavis@example.net,Risk,"Risk, Medium CLV",active
16350,changstacy@example.org,Risk,"Risk, Medium CLV",active
16352,eddienelson@example.net,High Value,"High Value, High CLV",active
16353,ljones@example.com,Risk,"Risk, High CLV",active
16354,ecabrera@example.org,High Value,"High Value, Medium CLV",active
16356,christopher21@example.com,High Value,"High Value, Low CLV",active
16357,andre01@example.org,Nurture,"Nurture, Medium CLV",active
16358,michael81@example.com,Risk,"Risk, High CLV",active
16359,taylormcbride@example.org,Risk,"Risk, High CLV",active
16360,jimcastillo@example.com,Risk,"Risk, High CLV",active
16361,terry17@example.org,High Value,"High Value, High CLV",active
16362,ghall@example.com,High Value,"High Value, Medium CLV",active
16364,sharonperez@example.net,High Value,"High Value, Medium CLV",active
16365,robertowallace@example.org,Risk,"Risk, Low CLV",active
16367,haynesantonio@example.com,Risk,"Risk, Low CLV",active
16368,bhenry@example.net,High Value,"High Value, High CLV",active
16369,dknight@example.com,Risk,"Risk, High CLV",active
16370,martinlinda@example.com,Nurture,"Nurture, Medium CLV",active
16374,donnasmith@example.net,Nurture,"Nurture, Low CLV",active
16376,smithjeremy@example.net,High Value,"High Value, High CLV",active
16378,meganwyatt@example.org,High Value,"High Value, Low CLV",active
16379,williamsbrittany@example.com,Risk,"Risk, High CLV",active
16383,curtis69@example.com,Nurture,"Nurture, Low CLV",active
16384,bradycalvin@example.com,Nurture,"Nurture, Low CLV",active
16385,gmoore@example.com,Risk,"Risk, Low CLV",active
16386,randybrown@example.com,Nurture,"Nurture, Low CLV",active
16389,huffdawn@example.net,Risk,"Risk, Medium CLV",active
16393,rhondamorales@example.org,Risk,"Risk, Medium CLV",active
16394,jeremiah38@example.org,Nurture,"Nurture, Medium CLV",active
16395,jodiramirez@example.net,Nurture,"Nurture, Medium CLV",active
16398,lisa19@example.org,Risk,"Risk, Low CLV",active
16399,uthompson@example.org,Nurture,"Nurture, Low CLV",active
16401,santiagokyle@example.net,Risk,"Risk, High CLV",active
16402,jaimegraham@example.com,Risk,"Risk, Low CLV",active
16405,brandonhoffman@example.net,High Value,"High Value, Low CLV",active
16407,jkennedy@example.org,Risk,"Risk, High CLV",active
16409,hevans@example.net,Risk,"Risk, High CLV",active
16411,hoffmanmargaret@example.net,Risk,"Risk, Low CLV",active
16414,hamiltonjose@example.net,Nurture,"Nurture, Low CLV",active
16416,elizabeth77@example.net,High Value,"High Value, High CLV",active
16418,timothy85@example.com,Nurture,"Nurture, Medium CLV",active
16419,arichard@example.com,Nurture,"Nurture, Medium CLV",active
16422,uburton@example.com,Risk,"Risk, High CLV",active
16426,connorjacobs@example.net,Risk,"Risk, High CLV",active
16427,westdonald@example.org,High Value,"High Value, Low CLV",active
16431,jasmine94@example.com,High Value,"High Value, Low CLV",active
16434,patriciahall@example.net,Risk,"Risk, Medium CLV",active
16438,vaughnjoseph@example.org,High Value,"High Value, High CLV",active
16440,michael50@example.net,Risk,"Risk, High CLV",active
16441,rrussell@example.net,Nurture,"Nurture, Low CLV",active
16442,adamsveronica@example.com,Risk,"Risk, Low CLV",active
16444,melissa42@example.org,Nurture,"Nurture, Medium CLV",active
16446,andrew61@example.net,Risk,"Risk, High CLV",active
16449,nferguson@example.org,High Value,"High Value, Low CLV",active
16455,ucampbell@example.net,Risk,"Risk, Low CLV",active
16456,amyvaughn@example.com,Risk,"Risk, Low CLV",active
16458,fsmith@example.org,Risk,"Risk, Medium CLV",active
16460,ibrown@example.com,High Value,"High Value, High CLV",active
16462,bob59@example.org,Nurture,"Nurture, Low CLV",active
16463,hevans@example.com,Nurture,"Nurture, High CLV",active
16464,phernandez@example.com,Risk,"Risk, High CLV",active
16466,paulalexander@example.org,Risk,"Risk, High CLV",active
16469,kathy38@example.com,Nurture,"Nurture, Low CLV",active
16470,staylor@example.net,Risk,"Risk, Low CLV",active
16473,mcdonaldchristina@example.org,Nurture,"Nurture, Low CLV",active
16474,jared11@example.org,Nurture,"Nurture, High CLV",active
16475,victoria39@example.net,Nurture,"Nurture, Low CLV",active
16477,michelle09@example.net,Risk,"Risk, Medium CLV",active
16478,jessica82@example.org,High Value,"High Value, Medium CLV",active
16484,rojaskristin@example.com,High Value,"High Value, Low CLV",active
16488,grace45@example.org,High Value,"High Value, Medium CLV",active
16493,victoriagomez@example.org,Risk,"Risk, Medium CLV",active
16495,edennis@example.org,Risk,"Risk, Low CLV",active
16496,sharonmcdonald@example.org,Risk,"Risk, Medium CLV",active
16497,hmartinez@example.com,Risk,"Risk, High CLV",active
16498,santoskevin@example.com,High Value,"High Value, Low CLV",active
16499,michael81@example.net,High Value,"High Value, Low CLV",active
16500,thompsonchristopher@example.net,Risk,"Risk, Low CLV",active
16503,gcollins@example.com,Risk,"Risk, Low CLV",active
16506,hulllisa@example.com,High Value,"High Value, Medium CLV",active
16511,gregory81@example.org,Nurture,"Nurture, Medium CLV",active
16513,perry35@example.net,Nurture,"Nurture, High CLV",active
16515,christopher37@example.net,Nurture,"Nurture, Medium CLV",active
16518,ujoseph@example.com,Nurture,"Nurture, Low CLV",active
16519,benjamin28@example.com,Risk,"Risk, Low CLV",active
16520,schultzsamuel@example.net,Risk,"Risk, Low CLV",active
16523,kennethbernard@example.com,Risk,"Risk, High CLV",active
16525,davery@example.net,Risk,"Risk, High CLV",active
16531,amandasantiago@example.com,Risk,"Risk, Low CLV",active
16532,jhunt@example.net,Risk,"Risk, High CLV",active
16533,raystevenson@example.net,High Value,"High Value, High CLV",active
16539,estradadawn@example.org,Risk,"Risk, Low CLV",active
16546,jade72@example.net,Risk,"Risk, Low CLV",active
16549,tina57@example.com,Risk,"Risk, High CLV",active
16550,campbellfrank@example.net,Risk,"Risk, Low CLV",active
16551,thamilton@example.com,Nurture,"Nurture, Low CLV",active
16552,crystallawrence@example.com,Risk,"Risk, Low CLV",active
16553,pramirez@example.com,Risk,"Risk, High CLV",active
16554,jennifer45@example.net,Risk,"Risk, Medium CLV",active
16555,erobinson@example.org,High Value,"High Value, Medium CLV",active
16556,markrodriguez@example.org,Risk,"Risk, Medium CLV",active
16557,yrussell@example.com,High Value,"High Value, Medium CLV",active
16558,erica65@example.org,Risk,"Risk, High CLV",active
16560,daughertysarah@example.org,Risk,"Risk, Low CLV",active
16561,amy67@example.org,High Value,"High Value, Medium CLV",active
16566,heatherjenkins@example.org,Nurture,"Nurture, Medium CLV",active
16567,jasonrichardson@example.org,High Value,"High Value, Low CLV",active
16570,fwebb@example.net,Risk,"Risk, High CLV",active
16571,michaelwalker@example.com,Risk,"Risk, Medium CLV",active
16572,zthompson@example.com,High Value,"High Value, Medium CLV",active
16573,timothy28@example.org,Nurture,"Nurture, Low CLV",active
16584,ecobb@example.net,Nurture,"Nurture, Low CLV",active
16589,fischerjohn@example.com,High Value,"High Value, Medium CLV",active
16592,megan93@example.com,Risk,"Risk, High CLV",active
16593,andrewsmith@example.org,Nurture,"Nurture, Low CLV",active
16596,joseph10@example.net,Risk,"Risk, Low CLV",active
16600,chadbaker@example.com,Risk,"Risk, Medium CLV",active
16603,tiffanywilliams@example.org,High Value,"High Value, Medium CLV",active
16607,andrewsmith@example.org,Risk,"Risk, Medium CLV",active
16609,mariasmith@example.net,Risk,"Risk, High CLV",active
16612,leslieshaffer@example.net,Nurture,"Nurture, Medium CLV",active
16616,deniseblevins@example.net,High Value,"High Value, Medium CLV",active
16618,christopher84@example.org,Risk,"Risk, High CLV",active
16620,izimmerman@example.net,Nurture,"Nurture, Low CLV",active
16621,jamesbarr@example.net,Nurture,"Nurture, Medium CLV",active
16624,brittanyscott@example.org,High Value,"High Value, Medium CLV",active
16626,carloslam@example.com,Risk,"Risk, High CLV",active
16628,sarah95@example.com,Risk,"Risk, High CLV",active
16629,moralescourtney@example.net,High Value,"High Value, Medium CLV",active
16633,thomasana@example.com,Risk,"Risk, High CLV",active
16634,jwyatt@example.org,Risk,"Risk, Low CLV",active
16637,bowerserin@example.net,Nurture,"Nurture, Medium CLV",active
16638,richardschmidt@example.net,Risk,"Risk, Low CLV",active
16639,kristopherpayne@example.net,Risk,"Risk, Medium CLV",active
16642,jenniferfrancis@example.net,Nurture,"Nurture, Low CLV",active
16644,philipchavez@example.org,High Value,"High Value, Low CLV",active
16647,brandy44@example.net,High Value,"High Value, Low CLV",active
16652,kedwards@example.net,Risk,"Risk, High CLV",active
16653,emitchell@example.com,High Value,"High Value, Medium CLV",active
16654,madelinemiller@example.net,Risk,"Risk, Low CLV",active
16655,jmoore@example.org,Risk,"Risk, High CLV",active
16656,koneal@example.com,Risk,"Risk, High CLV",active
16657,clowery@example.net,Nurture,"Nurture, Medium CLV",active
16660,ojennings@example.net,Risk,"Risk, Medium CLV",active
16667,cynthia59@example.org,Nurture,"Nurture, Low CLV",active
16668,gary24@example.net,Risk,"Risk, Low CLV",active
16669,wanda55@example.net,Risk,"Risk, High CLV",active
16670,lambnatalie@example.net,Risk,"Risk, Medium CLV",active
16671,jcollins@example.net,High Value,"High Value, Medium CLV",active
16672,robingilbert@example.org,Risk,"Risk, High CLV",active
16674,lyonsann@example.net,High Value,"High Value, Medium CLV",active
16676,camachoholly@example.com,Risk,"Risk, Medium CLV",active
16678,storres@example.org,Risk,"Risk, High CLV",active
16681,jamesanderson@example.com,Risk,"Risk, High CLV",active
16682,zmoran@example.net,Nurture,"Nurture, Medium CLV",active
16684,ejones@example.net,Risk,"Risk, High CLV",active
16686,tiffany73@example.com,Risk,"Risk, Medium CLV",active
16688,andrea90@example.com,Nurture,"Nurture, High CLV",active
16689,anthony75@example.com,High Value,"High Value, Medium CLV",active
16690,mooreallison@example.com,High Value,"High Value, Low CLV",active
16692,jacobmiller@example.com,Risk,"Risk, Medium CLV",active
16693,jacob64@example.org,Nurture,"Nurture, Low CLV",active
16696,krose@example.net,High Value,"High Value, Medium CLV",active
16698,valenzuelajames@example.com,Risk,"Risk, Medium CLV",active
16700,ralphcook@example.com,Risk,"Risk, High CLV",active
16701,rachel88@example.net,Risk,"Risk, High CLV",active
16705,kathleen51@example.net,Risk,"Risk, High CLV",active
16706,yujacqueline@example.org,High Value,"High Value, Medium CLV",active
16709,robertacosta@example.com,Risk,"Risk, High CLV",active
16710,kimberly74@example.net,Risk,"Risk, Medium CLV",active
16711,martinbuchanan@example.org,Risk,"Risk, Low CLV",active
16712,uhoward@example.org,Risk,"Risk, High CLV",active
16713,george01@example.com,Risk,"Risk, High CLV",active
16716,esilva@example.net,High Value,"High Value, Low CLV",active
16717,dkaufman@example.net,Risk,"Risk, Medium CLV",active
16719,mirandagardner@example.com,Risk,"Risk, Low CLV",active
16722,benjaminkeller@example.com,Risk,"Risk, High CLV",active
16723,shannon23@example.org,High Value,"High Value, Medium CLV",active
16725,davisjohnny@example.com,Risk,"Risk, Low CLV",active
16726,vmccann@example.net,Risk,"Risk, Low CLV",active
16728,nicholas57@example.org,Nurture,"Nurture, Medium CLV",active
16729,jensenjames@example.com,Risk,"Risk, High CLV",active
16730,vparsons@example.org,Nurture,"Nurture, Low CLV",active
16734,gmontoya@example.net,High Value,"High Value, Medium CLV",active
16735,gutierrezadrian@example.org,Risk,"Risk, Medium CLV",active
16743,ycopeland@example.org,Risk,"Risk, Medium CLV",active
16744,eduardo43@example.net,Risk,"Risk, High CLV",active
16745,ernesttorres@example.org,Risk,"Risk, High CLV",active
16746,watsondaniel@example.com,Risk,"Risk, High CLV",active
16747,gregoryroth@example.net,High Value,"High Value, High CLV",active
16748,justinrogers@example.net,Risk,"Risk, Medium CLV",active
16750,destinysmith@example.net,Nurture,"Nurture, Medium CLV",active
16755,dorothy82@example.org,Risk,"Risk, Medium CLV",active
16759,vlucas@example.org,High Value,"High Value, High CLV",active
16762,tuckervictoria@example.org,Risk,"Risk, High CLV",active
16764,bkeller@example.net,High Value,"High Value, High CLV",active
16767,davidreynolds@example.net,Risk,"Risk, High CLV",active
16768,samuel28@example.net,Nurture,"Nurture, Low CLV",active
16770,jeffreyrice@example.com,Risk,"Risk, Low CLV",active
16771,gshelton@example.com,Risk,"Risk, High CLV",active
16774,timothy94@example.org,High Value,"High Value, Medium CLV",active
16775,jamie03@example.net,Risk,"Risk, Low CLV",active
16777,kjones@example.com,Nurture,"Nurture, Low CLV",active
16778,lauriehuff@example.org,Nurture,"Nurture, Low CLV",active
16779,brian18@example.com,Risk,"Risk, High CLV",active
16780,ljohnson@example.org,Nurture,"Nurture, Low CLV",active
16782,shelly47@example.com,Risk,"Risk, Medium CLV",active
16788,nvillegas@example.com,High Value,"High Value, Low CLV",active
16790,hhuber@example.org,High Value,"High Value, High CLV",active
16791,payneamanda@example.net,Risk,"Risk, Medium CLV",active
16794,christinavelasquez@example.com,Risk,"Risk, High CLV",active
16801,nfuentes@example.com,Nurture,"Nurture, Medium CLV",active
16804,gphillips@example.com,Risk,"Risk, Low CLV",active
16805,dprince@example.com,Risk,"Risk, Low CLV",active
16806,mlivingston@example.com,High Value,"High Value, Medium CLV",active
16807,brooksryan@example.com,High Value,"High Value, Medium CLV",active
16808,wgriffin@example.org,Nurture,"Nurture, Low CLV",active
16809,williammoore@example.org,Nurture,"Nurture, Medium CLV",active
16811,zchandler@example.net,High Value,"High Value, High CLV",active
16813,mark32@example.net,Risk,"Risk, High CLV",active
16814,walkerjohn@example.org,Risk,"Risk, High CLV",active
16816,emilypeters@example.net,Risk,"Risk, Low CLV",active
16817,lisaking@example.org,Risk,"Risk, Low CLV",active
16818,stephanie95@example.org,Risk,"Risk, High CLV",active
16824,pateljose@example.com,High Value,"High Value, Low CLV",active
16825,sharpevan@example.com,Risk,"Risk, Medium CLV",active
16832,bradykaren@example.com,High Value,"High Value, Low CLV",active
16833,kelly34@example.com,Risk,"Risk, Medium CLV",active
16835,juliashaw@example.org,Risk,"Risk, Low CLV",active
16836,sandralee@example.net,High Value,"High Value, Medium CLV",active
16837,elizabeth38@example.com,Risk,"Risk, High CLV",active
16838,marshallbarbara@example.com,High Value,"High Value, Low CLV",active
16839,billy45@example.org,Risk,"Risk, High CLV",active
16841,jameshunter@example.net,Risk,"Risk, High CLV",active
16842,flopez@example.net,Nurture,"Nurture, Medium CLV",active
16843,xesparza@example.net,Risk,"Risk, High CLV",active
16851,daniel68@example.net,High Value,"High Value, High CLV",active
16852,michaelgary@example.com,Nurture,"Nurture, Low CLV",active
16855,pblake@example.org,High Value,"High Value, High CLV",active
16859,iwilliams@example.com,Risk,"Risk, Low CLV",active
16861,barnesashley@example.net,High Value,"High Value, Low CLV",active
16863,kevin03@example.net,Risk,"Risk, Low CLV",active
16866,carlwilliams@example.net,High Value,"High Value, Low CLV",active
16869,harrisdebra@example.org,High Value,"High Value, Medium CLV",active
16871,vincent39@example.net,Risk,"Risk, High CLV",active
16872,lisa18@example.com,High Value,"High Value, Medium CLV",active
16873,usmith@example.org,Risk,"Risk, High CLV",active
16875,elizabeth74@example.org,Risk,"Risk, Medium CLV",active
16877,gthompson@example.org,Risk,"Risk, Medium CLV",active
16880,ugriffith@example.com,Risk,"Risk, High CLV",active
16882,paulangelica@example.com,Nurture,"Nurture, Medium CLV",active
16883,carlos38@example.net,Risk,"Risk, Low CLV",active
16885,brandonward@example.org,Risk,"Risk, Low CLV",active
16889,franklinstephanie@example.net,Risk,"Risk, Medium CLV",active
16891,beckerpatrick@example.org,Risk,"Risk, Low CLV",active
16892,twilliamson@example.com,Nurture,"Nurture, Medium CLV",active
16897,william59@example.com,High Value,"High Value, Low CLV",active
16898,sellerslaura@example.net,Risk,"Risk, Low CLV",active
16899,heather08@example.org,Risk,"Risk, Low CLV",active
16900,castromark@example.org,High Value,"High Value, Medium CLV",active
16904,michelleparker@example.com,Risk,"Risk, Medium CLV",active
16905,foleyjaclyn@example.com,Risk,"Risk, Medium CLV",active
16906,rsanders@example.org,Nurture,"Nurture, Medium CLV",active
16907,zimmermanjohn@example.net,Risk,"Risk, Low CLV",active
16910,mbarr@example.net,High Value,"High Value, High CLV",active
16912,johnprice@example.net,Risk,"Risk, High CLV",active
16915,cannondavid@example.net,Risk,"Risk, Medium CLV",active
16916,gabriellewis@example.com,Risk,"Risk, Low CLV",active
16918,michaelsmith@example.net,Nurture,"Nurture, Medium CLV",active
16919,richard19@example.org,Risk,"Risk, Medium CLV",active
16923,aaron07@example.net,Risk,"Risk, High CLV",active
16924,lsullivan@example.net,High Value,"High Value, High CLV",active
16927,michaelrojas@example.com,Risk,"Risk, Low CLV",active
16928,daniellehill@example.org,Risk,"Risk, Medium CLV",active
16929,zwebster@example.org,High Value,"High Value, High CLV",active
16930,vazquezkim@example.org,High Value,"High Value, Medium CLV",active
16931,thompsonsamuel@example.com,Risk,"Risk, High CLV",active
16933,william27@example.net,Nurture,"Nurture, Low CLV",active
16938,amy96@example.com,Risk,"Risk, High CLV",active
16940,fergusonstephanie@example.com,Risk,"Risk, High CLV",active
16942,katiecollins@example.org,Risk,"Risk, High CLV",active
16943,jacobreed@example.net,High Value,"High Value, Low CLV",active
16945,lcunningham@example.com,Risk,"Risk, High CLV",active
16948,xclark@example.org,Nurture,"Nurture, Low CLV",active
16949,brandonmoon@example.com,Risk,"Risk, Medium CLV",active
16950,jacob23@example.net,Risk,"Risk, Low CLV",active
16951,davisjessica@example.com,Nurture,"Nurture, Low CLV",active
16954,jamiefrazier@example.com,Risk,"Risk, Medium CLV",active
16955,victoriawalsh@example.org,Risk,"Risk, Low CLV",active
16957,phenderson@example.org,High Value,"High Value, Low CLV",active
16960,kenneth34@example.net,Nurture,"Nurture, Low CLV",active
16966,jane94@example.com,Risk,"Risk, High CLV",active
16968,tlopez@example.com,High Value,"High Value, Medium CLV",active
16969,steven46@example.net,High Value,"High Value, Low CLV",active
16979,haynesstacey@example.net,Risk,"Risk, Medium CLV",active
16980,leah68@example.org,High Value,"High Value, Low CLV",active
16983,youngmichael@example.com,Risk,"Risk, Medium CLV",active
16984,nli@example.net,Risk,"Risk, High CLV",active
16985,xharper@example.org,Risk,"Risk, High CLV",active
16986,ecoleman@example.com,Risk,"Risk, High CLV",active
16987,kelleyveronica@example.org,Risk,"Risk, High CLV",active
16989,tpetty@example.com,High Value,"High Value, Medium CLV",active
16992,gregorytheresa@example.org,Nurture,"Nurture, Medium CLV",active
16996,brucematthew@example.org,Risk,"Risk, Low CLV",active
16997,edwardssteve@example.net,High Value,"High Value, Low CLV",active
16998,martinsarah@example.com,High Value,"High Value, Low CLV",active
16999,alexanderenglish@example.com,High Value,"High Value, Medium CLV",active
17001,vshepard@example.net,Risk,"Risk, Medium CLV",active
17002,wilkinsjessica@example.com,Risk,"Risk, Medium CLV",active
17004,gstuart@example.org,Risk,"Risk, Medium CLV",active
17006,ysmith@example.net,High Value,"High Value, High CLV",active
17007,tammyrice@example.org,Risk,"Risk, Low CLV",active
17014,vclark@example.net,High Value,"High Value, High CLV",active
17015,briana67@example.net,Risk,"Risk, High CLV",active
17017,zachary94@example.com,Risk,"Risk, High CLV",active
17018,michaelyoung@example.com,Risk,"Risk, Low CLV",active
17019,darrell06@example.net,Risk,"Risk, Low CLV",active
17024,william52@example.net,High Value,"High Value, Low CLV",active
17025,ejohnson@example.net,Risk,"Risk, Low CLV",active
17026,whart@example.net,Risk,"Risk, Low CLV",active
17027,paullambert@example.org,Nurture,"Nurture, Medium CLV",active
17029,fperez@example.com,High Value,"High Value, Low CLV",active
17031,charles55@example.com,High Value,"High Value, Low CLV",active
17033,natalie34@example.net,Risk,"Risk, Low CLV",active
17034,jeffrey54@example.net,Nurture,"Nurture, Medium CLV",active
17035,danielmiller@example.com,High Value,"High Value, Low CLV",active
17041,nbecker@example.net,Risk,"Risk, Low CLV",active
17042,brian37@example.org,Nurture,"Nurture, Medium CLV",active
17043,lisa12@example.org,Risk,"Risk, High CLV",active
17045,paula99@example.org,High Value,"High Value, Low CLV",active
17047,hhernandez@example.com,High Value,"High Value, Low CLV",active
17048,christopher43@example.net,Nurture,"Nurture, Low CLV",active
17049,ifaulkner@example.net,Risk,"Risk, High CLV",active
17050,anthonycarter@example.net,Risk,"Risk, High CLV",active
17054,millssydney@example.com,Nurture,"Nurture, Medium CLV",active
17058,amy22@example.com,Nurture,"Nurture, Medium CLV",active
17059,flemingjacob@example.com,Risk,"Risk, Medium CLV",active
17061,jeffery85@example.com,Risk,"Risk, High CLV",active
17062,tiffany02@example.com,Risk,"Risk, Low CLV",active
17063,rbryant@example.net,Nurture,"Nurture, Medium CLV",active
17064,ymendez@example.net,Nurture,"Nurture, Medium CLV",active
17068,yhicks@example.com,Risk,"Risk, High CLV",active
17069,gutierrezdonna@example.com,Risk,"Risk, Medium CLV",active
17071,jordangeorge@example.org,Risk,"Risk, High CLV",active
17073,christinavillarreal@example.com,Nurture,"Nurture, High CLV",active
17075,michaelwright@example.org,Risk,"Risk, Medium CLV",active
17076,michaelbeck@example.com,Risk,"Risk, Low CLV",active
17080,jamesharrison@example.com,Nurture,"Nurture, Low CLV",active
17081,christina50@example.org,High Value,"High Value, High CLV",active
17082,emcclure@example.com,Risk,"Risk, Medium CLV",active
17083,dburke@example.com,Nurture,"Nurture, Medium CLV",active
17085,fitzgeralddanielle@example.org,Risk,"Risk, Low CLV",active
17086,qsingleton@example.net,Nurture,"Nurture, High CLV",active
17088,kyle71@example.net,Nurture,"Nurture, Medium CLV",active
17090,martinzachary@example.net,Risk,"Risk, Medium CLV",active
17091,marymartinez@example.org,Risk,"Risk, Medium CLV",active
17092,michelleespinoza@example.org,Risk,"Risk, High CLV",active
17095,perezjesse@example.net,Risk,"Risk, Medium CLV",active
17096,wjordan@example.com,Nurture,"Nurture, Medium CLV",active
17097,nealjay@example.com,Risk,"Risk, Low CLV",active
17101,xwang@example.org,Risk,"Risk, High CLV",active
17105,lynndenise@example.com,High Value,"High Value, Low CLV",active
17107,kimhannah@example.org,Risk,"Risk, High CLV",active
17109,delacruznatalie@example.org,Nurture,"Nurture, Medium CLV",active
17114,luis80@example.net,Risk,"Risk, Medium CLV",active
17115,emiller@example.com,Nurture,"Nurture, Medium CLV",active
17119,brenda77@example.com,High Value,"High Value, Medium CLV",active
17126,wendyrivera@example.com,Risk,"Risk, Low CLV",active
17131,dakotaweber@example.org,Risk,"Risk, High CLV",active
17133,kylegonzalez@example.net,Risk,"Risk, High CLV",active
17134,ryan38@example.com,Nurture,"Nurture, Low CLV",active
17135,alexisdouglas@example.org,Risk,"Risk, Low CLV",active
17139,arnoldcarlos@example.net,Risk,"Risk, High CLV",active
17144,scottjesus@example.com,High Value,"High Value, Medium CLV",active
17146,kathryn48@example.org,Risk,"Risk, Low CLV",active
17147,georgemartinez@example.org,Risk,"Risk, Medium CLV",active
17152,danielmolina@example.org,Risk,"Risk, Medium CLV",active
17155,qkhan@example.net,Nurture,"Nurture, Low CLV",active
17157,tgoodwin@example.org,Nurture,"Nurture, Low CLV",active
17158,jenniferweiss@example.com,Risk,"Risk, Low CLV",active
17159,bcooper@example.com,Risk,"Risk, High CLV",active
17160,jeremy24@example.net,Risk,"Risk, High CLV",active
17162,andrewpadilla@example.net,Risk,"Risk, Medium CLV",active
17163,meagan30@example.net,High Value,"High Value, Medium CLV",active
17164,watsonheather@example.com,Risk,"Risk, High CLV",active
17166,reynoldsjasmine@example.com,Nurture,"Nurture, Low CLV",active
17169,evansryan@example.net,Risk,"Risk, Medium CLV",active
17173,maystina@example.org,Risk,"Risk, High CLV",active
17175,chadbaxter@example.org,Nurture,"Nurture, Medium CLV",active
17179,jonathanarmstrong@example.com,Risk,"Risk, Low CLV",active
17180,christinahawkins@example.com,Nurture,"Nurture, Low CLV",active
17181,melissa34@example.com,Risk,"Risk, Low CLV",active
17183,cardenasrobert@example.org,Risk,"Risk, High CLV",active
17186,christine34@example.net,High Value,"High Value, Medium CLV",active
17188,mark61@example.net,Risk,"Risk, Medium CLV",active
17189,fwilson@example.com,Risk,"Risk, Low CLV",active
17190,brownheather@example.com,High Value,"High Value, Low CLV",active
17191,rshaw@example.net,Risk,"Risk, Low CLV",active
17193,bellmichael@example.net,Nurture,"Nurture, High CLV",active
17198,christopher73@example.org,Risk,"Risk, Low CLV",active
17203,kristi00@example.com,Risk,"Risk, High CLV",active
17204,john85@example.net,High Value,"High Value, Medium CLV",active
17211,xlopez@example.com,Risk,"Risk, Medium CLV",active
17213,anichols@example.com,Risk,"Risk, Medium CLV",active
17214,patrick92@example.net,Risk,"Risk, Low CLV",active
17218,harristraci@example.org,Risk,"Risk, Medium CLV",active
17220,laratanner@example.net,Risk,"Risk, Medium CLV",active
17221,jessica42@example.org,High Value,"High Value, High CLV",active
17223,whitney35@example.net,Risk,"Risk, Low CLV",active
17227,leejessica@example.com,Risk,"Risk, Low CLV",active
17228,taylorjon@example.com,Risk,"Risk, Medium CLV",active
17229,estradacarmen@example.com,High Value,"High Value, Low CLV",active
17230,yorkmichael@example.net,Risk,"Risk, Medium CLV",active
17231,loriwilliams@example.org,Risk,"Risk, Medium CLV",active
17232,yjones@example.net,High Value,"High Value, High CLV",active
17235,derrick46@example.net,Risk,"Risk, Low CLV",active
17236,danielsmith@example.com,Risk,"Risk, Low CLV",active
17237,iwilson@example.net,High Value,"High Value, High CLV",active
17238,courtney96@example.net,Risk,"Risk, Medium CLV",active
17242,jacobriley@example.com,Risk,"Risk, Medium CLV",active
17243,vvargas@example.org,Risk,"Risk, High CLV",active
17250,brenda68@example.net,Nurture,"Nurture, Low CLV",active
17252,lucas33@example.net,High Value,"High Value, Low CLV",active
17254,brenda45@example.net,High Value,"High Value, High CLV",active
17255,amberhines@example.net,Nurture,"Nurture, Low CLV",active
17256,joseph81@example.com,Nurture,"Nurture, Low CLV",active
17259,nbaldwin@example.net,Risk,"Risk, Low CLV",active
17262,shearandall@example.net,Risk,"Risk, Low CLV",active
17265,carrieneal@example.org,High Value,"High Value, Low CLV",active
17266,cruzmichael@example.com,High Value,"High Value, Medium CLV",active
17268,wtaylor@example.org,High Value,"High Value, Medium CLV",active
17272,palmerlisa@example.net,Risk,"Risk, High CLV",active
17277,thomashuber@example.com,High Value,"High Value, Low CLV",active
17282,joshuaandrews@example.com,Risk,"Risk, Medium CLV",active
